<<<<<<< HEAD
39409,fixed_pixel,2,47,practice_pix,0,1861.035,NULL,NULL,NULL,NULL,NULL,335434,4,3,1,2,NULL,24889
39409,fixed_pixel,2,49,subtask,NULL,1072.795,dark,4,z,NULL,0,336511,4,3,1,2,NULL,24889
39409,fixed_pixel,2,51,subtask,NULL,597.875,dark,4,z,NULL,0,337615,4,3,1,2,NULL,24889
39409,fixed_pixel,2,53,subtask,NULL,440.005,light,4,z,NULL,1,338566,4,3,1,2,NULL,24889
39409,fixed_pixel,2,55,practice_pix,1,1679.51,NULL,NULL,NULL,NULL,NULL,340251,4,3,1,2,NULL,24889
39409,fixed_pixel,2,57,subtask,NULL,645.645,dark,3,z,NULL,0,340901,4,3,1,2,NULL,24889
39409,fixed_pixel,2,59,subtask,NULL,507.51,light,3,z,NULL,1,341913,4,3,1,2,NULL,24889
39409,fixed_pixel,2,61,practice_pix,3,2845.41,NULL,NULL,NULL,NULL,NULL,344764,4,3,1,2,NULL,24889
39409,fixed_pixel,2,63,subtask,NULL,942.47,light,2,z,NULL,1,345712,4,3,1,2,NULL,24889
39409,fixed_pixel,2,65,practice_pix,2,3242.89,NULL,NULL,NULL,NULL,NULL,348960,4,3,1,2,NULL,24889
39409,fixed_pixel,2,67,subtask,NULL,1010.765,dark,1,z,NULL,0,349975,4,3,1,2,NULL,24889
39409,fixed_pixel,2,69,subtask,NULL,623.11,light,1,z,NULL,1,351108,4,3,1,2,NULL,24889
39409,fixed_pixel,3,74,practice_pix,0,2698.77,NULL,NULL,NULL,NULL,NULL,359853,4,3,1,2,NULL,24889
39409,fixed_pixel,3,76,subtask,NULL,843.305,light,4,z,NULL,1,360701,4,3,1,2,NULL,24889
39409,fixed_pixel,3,78,practice_pix,2,2596.615,NULL,NULL,NULL,NULL,NULL,363306,4,3,1,2,NULL,24889
39409,fixed_pixel,3,80,subtask,NULL,677.785,light,1,z,NULL,1,363989,4,3,1,2,NULL,24889
39409,fixed_pixel,3,82,practice_pix,1,3839.64,NULL,NULL,NULL,NULL,NULL,367833,4,3,1,2,NULL,24889
39409,fixed_pixel,3,84,subtask,NULL,1011.155,light,3,z,NULL,1,368849,4,3,1,2,NULL,24889
39409,fixed_pixel,3,86,practice_pix,3,2395.07,NULL,NULL,NULL,NULL,NULL,371250,4,3,1,2,NULL,24889
39409,fixed_pixel,3,88,subtask,NULL,564.28,light,2,z,NULL,1,371819,4,3,1,2,NULL,24889
39409,fixed_pixel,4,93,practice_pix,2,4262.94,NULL,NULL,NULL,NULL,NULL,383198,4,3,1,2,NULL,24889
39409,fixed_pixel,4,95,subtask,NULL,1421.33,dark,1,z,NULL,0,384625,4,3,1,2,NULL,24889
39409,fixed_pixel,4,97,subtask,NULL,857.695,light,1,z,NULL,1,385987,4,3,1,2,NULL,24889
39409,fixed_pixel,4,99,practice_pix,3,6000.89,NULL,NULL,NULL,NULL,NULL,391994,4,3,1,2,NULL,24889
39409,fixed_pixel,4,101,subtask,NULL,779.655,dark,2,z,NULL,0,392779,4,3,1,2,NULL,24889
39409,fixed_pixel,4,103,subtask,NULL,415.365,dark,2,z,NULL,0,393706,4,3,1,2,NULL,24889
39409,fixed_pixel,4,105,subtask,NULL,510.87,dark,2,z,NULL,0,394733,4,3,1,2,NULL,24889
39409,fixed_pixel,4,107,subtask,NULL,408.005,dark,2,z,NULL,0,395650,4,3,1,2,NULL,24889
39409,fixed_pixel,4,109,subtask,NULL,363.245,light,2,z,NULL,1,396524,4,3,1,2,NULL,24889
39409,fixed_pixel,4,111,practice_pix,0,1952.965,NULL,NULL,NULL,NULL,NULL,398482,4,3,1,2,NULL,24889
39409,fixed_pixel,4,113,subtask,NULL,1061.755,light,4,z,NULL,1,399549,4,3,1,2,NULL,24889
39409,fixed_pixel,4,115,practice_pix,1,3224.495,NULL,NULL,NULL,NULL,NULL,402778,4,3,1,2,NULL,24889
39409,fixed_pixel,4,117,subtask,NULL,690.26,light,3,z,NULL,1,403473,4,3,1,2,NULL,24889
39409,fixed_pixel,5,122,practice_pix,1,1660.205,NULL,NULL,NULL,NULL,NULL,413625,4,3,1,2,NULL,24889
39409,fixed_pixel,5,124,subtask,NULL,564.985,light,3,z,NULL,1,414195,4,3,1,2,NULL,24889
39409,fixed_pixel,5,126,practice_pix,2,1770.17,NULL,NULL,NULL,NULL,NULL,415970,4,3,1,2,NULL,24889
39409,fixed_pixel,5,128,subtask,NULL,572.38,dark,1,z,NULL,0,416547,4,3,1,2,NULL,24889
39409,fixed_pixel,5,130,subtask,NULL,1217.85,light,1,z,NULL,1,418273,4,3,1,2,NULL,24889
39409,fixed_pixel,5,132,practice_pix,3,1431.655,NULL,NULL,NULL,NULL,NULL,419709,4,3,1,2,NULL,24889
39409,fixed_pixel,5,134,subtask,NULL,506.075,light,2,z,NULL,1,420221,4,3,1,2,NULL,24889
39409,fixed_pixel,5,136,practice_pix,0,1599.04,NULL,NULL,NULL,NULL,NULL,421826,4,3,1,2,NULL,24889
39409,fixed_pixel,5,138,subtask,NULL,504.555,light,4,z,NULL,1,422335,4,3,1,2,NULL,24889
39409,fixed_pixel,6,143,practice_pix,2,2370.585,NULL,NULL,NULL,NULL,NULL,429592,4,3,1,2,NULL,24889
39409,fixed_pixel,6,145,subtask,NULL,695.83,light,1,z,NULL,1,430292,4,3,1,2,NULL,24889
39409,fixed_pixel,6,147,practice_pix,3,2208.61,NULL,NULL,NULL,NULL,NULL,432507,4,3,1,2,NULL,24889
39409,fixed_pixel,6,149,subtask,NULL,473.895,light,2,z,NULL,1,432986,4,3,1,2,NULL,24889
39409,fixed_pixel,6,151,practice_pix,0,1715.805,NULL,NULL,NULL,NULL,NULL,434708,4,3,1,2,NULL,24889
39409,fixed_pixel,6,153,subtask,NULL,490.7,light,4,z,NULL,1,435203,4,3,1,2,NULL,24889
39409,fixed_pixel,6,155,practice_pix,1,1584.075,NULL,NULL,NULL,NULL,NULL,436792,4,3,1,2,NULL,24889
39409,fixed_pixel,6,157,subtask,NULL,571.225,light,3,z,NULL,1,437368,4,3,1,2,NULL,24889
39409,fixed_pixel,7,162,practice_pix,1,1549.51,NULL,NULL,NULL,NULL,NULL,443934,4,3,1,2,NULL,24889
39409,fixed_pixel,7,164,subtask,NULL,497.305,light,3,z,NULL,1,444436,4,3,1,2,NULL,24889
39409,fixed_pixel,7,166,practice_pix,2,1564.505,NULL,NULL,NULL,NULL,NULL,446006,4,3,1,2,NULL,24889
39409,fixed_pixel,7,168,subtask,NULL,519.795,dark,1,z,NULL,0,446530,4,3,1,2,NULL,24889
39409,fixed_pixel,7,170,subtask,NULL,571.885,light,1,z,NULL,1,447611,4,3,1,2,NULL,24889
39409,fixed_pixel,7,172,practice_pix,3,2152.625,NULL,NULL,NULL,NULL,NULL,449770,4,3,1,2,NULL,24889
39409,fixed_pixel,7,174,subtask,NULL,427.695,light,2,z,NULL,1,450204,4,3,1,2,NULL,24889
39409,fixed_pixel,7,176,practice_pix,0,1565.375,NULL,NULL,NULL,NULL,NULL,451777,4,3,1,2,NULL,24889
39409,fixed_pixel,7,178,subtask,NULL,686.88,light,4,z,NULL,1,452468,4,3,1,2,NULL,24889
39409,fixed_pixel,8,183,practice_pix,1,1494.2,NULL,NULL,NULL,NULL,NULL,458808,4,3,1,2,NULL,24889
39409,fixed_pixel,8,185,subtask,NULL,454.335,light,3,z,NULL,1,459267,4,3,1,2,NULL,24889
39409,fixed_pixel,8,187,practice_pix,2,1394.56,NULL,NULL,NULL,NULL,NULL,460667,4,3,1,2,NULL,24889
39409,fixed_pixel,8,189,subtask,NULL,426.27,dark,1,z,NULL,0,461098,4,3,1,2,NULL,24889
39409,fixed_pixel,8,191,subtask,NULL,334.16,dark,1,z,NULL,0,461944,4,3,1,2,NULL,24889
39409,fixed_pixel,8,193,subtask,NULL,290.03,light,1,z,NULL,1,462739,4,3,1,2,NULL,24889
39409,fixed_pixel,8,195,practice_pix,3,2526.68,NULL,NULL,NULL,NULL,NULL,465270,4,3,1,2,NULL,24889
39409,fixed_pixel,8,197,subtask,NULL,572.58,dark,2,z,NULL,0,465847,4,3,1,2,NULL,24889
39409,fixed_pixel,8,199,subtask,NULL,300.45,dark,2,z,NULL,0,466661,4,3,1,2,NULL,24889
39409,fixed_pixel,8,201,subtask,NULL,857.195,dark,2,z,NULL,0,468025,4,3,1,2,NULL,24889
39409,fixed_pixel,8,203,subtask,NULL,509.32,light,2,z,NULL,1,469044,4,3,1,2,NULL,24889
39409,fixed_pixel,8,205,practice_pix,0,1388.705,NULL,NULL,NULL,NULL,NULL,470437,4,3,1,2,NULL,24889
39409,fixed_pixel,8,207,subtask,NULL,3196.465,dark,4,z,NULL,0,473639,4,3,1,2,NULL,24889
39409,fixed_pixel,8,209,subtask,NULL,1174.995,dark,4,z,NULL,0,475327,4,3,1,2,NULL,24889
39409,fixed_pixel,8,211,subtask,NULL,357.46,dark,4,z,NULL,0,476193,4,3,1,2,NULL,24889
39409,fixed_pixel,8,213,subtask,NULL,309.39,dark,4,z,NULL,0,477013,4,3,1,2,NULL,24889
39409,fixed_pixel,8,215,subtask,NULL,318.585,light,4,z,NULL,1,477839,4,3,1,2,NULL,24889
39409,fixed_pixel,9,220,practice_pix,1,1356.355,NULL,NULL,NULL,NULL,NULL,484687,4,3,1,2,NULL,24889
39409,fixed_pixel,9,222,subtask,NULL,500.02,dark,3,z,NULL,0,485191,4,3,1,2,NULL,24889
39409,fixed_pixel,9,224,subtask,NULL,265.335,dark,3,z,NULL,0,485962,4,3,1,2,NULL,24889
39409,fixed_pixel,9,226,subtask,NULL,284.505,light,3,z,NULL,1,486752,4,3,1,2,NULL,24889
39409,fixed_pixel,9,228,practice_pix,2,1525.985,NULL,NULL,NULL,NULL,NULL,488283,4,3,1,2,NULL,24889
39409,fixed_pixel,9,230,subtask,NULL,503.33,light,1,z,NULL,1,488792,4,3,1,2,NULL,24889
39409,fixed_pixel,9,232,practice_pix,3,1709.86,NULL,NULL,NULL,NULL,NULL,490509,4,3,1,2,NULL,24889
39409,fixed_pixel,9,234,subtask,NULL,520,light,2,z,NULL,1,491034,4,3,1,2,NULL,24889
39409,fixed_pixel,9,236,practice_pix,0,1593.895,NULL,NULL,NULL,NULL,NULL,492632,4,3,1,2,NULL,24889
39409,fixed_pixel,9,238,subtask,NULL,650.055,dark,4,z,NULL,0,493287,4,3,1,2,NULL,24889
39409,fixed_pixel,9,240,subtask,NULL,302.88,light,4,z,NULL,1,494099,4,3,1,2,NULL,24889
39409,fixed_pixel,0,248,select_pix,2,1519.685,NULL,NULL,NULL,NULL,NULL,520596,4,3,1,2,NULL,24889
39409,fixed_pixel,0,250,subtask,NULL,608.905,dark,1,z,NULL,0,521210,4,3,1,2,NULL,24889
39409,fixed_pixel,0,252,subtask,NULL,313.015,dark,1,z,NULL,0,522029,4,3,1,2,NULL,24889
39409,fixed_pixel,0,254,subtask,NULL,296.105,light,1,z,NULL,1,522831,4,3,1,2,NULL,24889
39409,fixed_pixel,0,256,select_pix,3,1446.09,NULL,NULL,NULL,NULL,NULL,524282,4,3,1,2,NULL,24889
39409,fixed_pixel,0,258,subtask,NULL,603.12,dark,2,z,NULL,0,524890,4,3,1,2,NULL,24889
39409,fixed_pixel,0,260,subtask,NULL,360.79,dark,2,z,NULL,0,525759,4,3,1,2,NULL,24889
39409,fixed_pixel,0,262,subtask,NULL,304.48,light,2,z,NULL,1,526569,4,3,1,2,NULL,24889
39409,fixed_pixel,0,264,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527128,4,3,1,2,NULL,24889
39409,fixed_pixel,1,269,select_pix,2,1149.66,NULL,NULL,NULL,NULL,NULL,535362,4,3,1,2,NULL,24889
39409,fixed_pixel,1,271,subtask,NULL,531.84,light,1,z,NULL,1,535898,4,3,1,2,NULL,24889
39409,fixed_pixel,1,273,select_pix,3,1402.39,NULL,NULL,NULL,NULL,NULL,537306,4,3,1,2,NULL,24889
39409,fixed_pixel,1,275,subtask,NULL,413.02,light,2,z,NULL,1,537724,4,3,1,2,NULL,24889
39409,fixed_pixel,1,277,select_pix,0,1301.07,NULL,NULL,NULL,NULL,NULL,539030,4,3,1,2,NULL,24889
39409,fixed_pixel,1,279,subtask,NULL,806.505,light,4,z,NULL,1,539844,4,3,1,2,NULL,24889
39409,fixed_pixel,1,281,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,540246,4,3,1,2,NULL,24889
39409,fixed_pixel,2,286,select_pix,2,1386.9,NULL,NULL,NULL,NULL,NULL,547455,4,3,1,2,NULL,24889
39409,fixed_pixel,2,288,subtask,NULL,392.765,light,1,z,NULL,1,547853,4,3,1,2,NULL,24889
39409,fixed_pixel,2,290,select_pix,3,1478.465,NULL,NULL,NULL,NULL,NULL,549337,4,3,1,2,NULL,24889
39409,fixed_pixel,2,292,subtask,NULL,353.685,dark,2,z,NULL,0,549695,4,3,1,2,NULL,24889
39409,fixed_pixel,2,294,subtask,NULL,391.91,light,2,z,NULL,1,550605,4,3,1,2,NULL,24889
39409,fixed_pixel,2,296,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,552609,4,3,1,2,NULL,24889
39409,fixed_pixel,3,301,select_pix,2,1442.765,NULL,NULL,NULL,NULL,NULL,559479,4,3,1,2,NULL,24889
39409,fixed_pixel,3,303,subtask,NULL,676.76,light,1,z,NULL,1,560161,4,3,1,2,NULL,24889
39409,fixed_pixel,3,305,select_pix,3,1361.34,NULL,NULL,NULL,NULL,NULL,561528,4,3,1,2,NULL,24889
39409,fixed_pixel,3,307,subtask,NULL,299.84,light,2,z,NULL,1,561832,4,3,1,2,NULL,24889
39409,fixed_pixel,3,309,select_pix,0,1754.825,NULL,NULL,NULL,NULL,NULL,563592,4,3,1,2,NULL,24889
39409,fixed_pixel,3,311,subtask,NULL,468.115,light,4,z,NULL,1,564065,4,3,1,2,NULL,24889
39409,fixed_pixel,4,316,select_pix,2,1078.4,NULL,NULL,NULL,NULL,NULL,570488,4,3,1,2,NULL,24889
39409,fixed_pixel,4,318,subtask,NULL,458.49,dark,1,z,NULL,0,570952,4,3,1,2,NULL,24889
39409,fixed_pixel,4,320,subtask,NULL,3139.72,dark,1,z,NULL,0,574613,4,3,1,2,NULL,24889
39409,fixed_pixel,4,322,subtask,NULL,336.99,light,1,z,NULL,1,575455,4,3,1,2,NULL,24889
39409,fixed_pixel,4,324,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576451,4,3,1,2,NULL,24889
39409,fixed_pixel,5,329,select_pix,2,927.115,NULL,NULL,NULL,NULL,NULL,581619,4,3,1,2,NULL,24889
39409,fixed_pixel,5,331,subtask,NULL,417.6,dark,1,z,NULL,0,582041,4,3,1,2,NULL,24889
39409,fixed_pixel,5,333,subtask,NULL,244.62,light,1,z,NULL,1,582798,4,3,1,2,NULL,24889
39409,fixed_pixel,5,335,select_pix,3,1144.715,NULL,NULL,NULL,NULL,NULL,583948,4,3,1,2,NULL,24889
39409,fixed_pixel,5,337,subtask,NULL,308.875,light,2,z,NULL,1,584262,4,3,1,2,NULL,24889
39409,fixed_pixel,5,339,select_pix,0,1379.1,NULL,NULL,NULL,NULL,NULL,585648,4,3,1,2,NULL,24889
39409,fixed_pixel,5,341,subtask,NULL,243.835,light,4,z,NULL,1,585896,4,3,1,2,NULL,24889
39409,fixed_pixel,5,343,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,587236,4,3,1,2,NULL,24889
39409,fixed_pixel,6,348,select_pix,2,1455.275,NULL,NULL,NULL,NULL,NULL,605955,4,3,1,2,NULL,24889
39409,fixed_pixel,6,350,subtask,NULL,346.71,dark,1,z,NULL,0,606307,4,3,1,2,NULL,24889
39409,fixed_pixel,6,352,subtask,NULL,627.585,dark,1,z,NULL,0,607442,4,3,1,2,NULL,24889
39409,fixed_pixel,6,354,subtask,NULL,342.665,light,1,z,NULL,1,608299,4,3,1,2,NULL,24889
39409,fixed_pixel,6,356,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,611543,4,3,1,2,NULL,24889
39409,fixed_pixel,7,361,select_pix,2,1394.78,NULL,NULL,NULL,NULL,NULL,619041,4,3,1,2,NULL,24889
39409,fixed_pixel,7,363,subtask,NULL,407.65,light,1,z,NULL,1,619454,4,3,1,2,NULL,24889
39409,fixed_pixel,7,365,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,623662,4,3,1,2,NULL,24889
39409,fixed_pixel,8,370,select_pix,2,829.63,NULL,NULL,NULL,NULL,NULL,627698,4,3,1,2,NULL,24889
39409,fixed_pixel,8,372,subtask,NULL,533.68,dark,1,z,NULL,0,628237,4,3,1,2,NULL,24889
39409,fixed_pixel,8,374,subtask,NULL,298.045,light,1,z,NULL,1,629043,4,3,1,2,NULL,24889
39409,fixed_pixel,8,376,select_pix,3,1989.03,NULL,NULL,NULL,NULL,NULL,631037,4,3,1,2,NULL,24889
39409,fixed_pixel,8,378,subtask,NULL,540.66,dark,2,z,NULL,0,631583,4,3,1,2,NULL,24889
39409,fixed_pixel,8,380,subtask,NULL,348.89,dark,2,z,NULL,0,632444,4,3,1,2,NULL,24889
39409,fixed_pixel,8,382,subtask,NULL,279.225,dark,2,z,NULL,0,633230,4,3,1,2,NULL,24889
39409,fixed_pixel,8,384,subtask,NULL,275.03,dark,2,z,NULL,0,634015,4,3,1,2,NULL,24889
39409,fixed_pixel,8,386,subtask,NULL,273.31,dark,2,z,NULL,0,634800,4,3,1,2,NULL,24889
39409,fixed_pixel,8,388,subtask,NULL,218.48,light,2,z,NULL,1,635532,4,3,1,2,NULL,24889
39409,fixed_pixel,8,390,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,635953,4,3,1,2,NULL,24889
39409,fixed_pixel,9,395,select_pix,2,1138.815,NULL,NULL,NULL,NULL,NULL,640583,4,3,1,2,NULL,24889
39409,fixed_pixel,9,397,subtask,NULL,364.595,light,1,z,NULL,1,640952,4,3,1,2,NULL,24889
39409,fixed_pixel,9,399,select_pix,3,2014.925,NULL,NULL,NULL,NULL,NULL,642972,4,3,1,2,NULL,24889
39409,fixed_pixel,9,401,subtask,NULL,433.125,dark,2,z,NULL,0,643411,4,3,1,2,NULL,24889
39409,fixed_pixel,9,403,subtask,NULL,484.875,light,2,z,NULL,1,644403,4,3,1,2,NULL,24889
39409,fixed_pixel,9,405,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,645979,4,3,1,2,NULL,24889
39409,fixed_pixel,10,410,select_pix,2,2576.56,NULL,NULL,NULL,NULL,NULL,655287,4,3,1,2,NULL,24889
39409,fixed_pixel,10,412,subtask,NULL,139.84,light,1,z,NULL,1,655432,4,3,1,2,NULL,24889
39409,fixed_pixel,10,414,select_pix,3,2100.335,NULL,NULL,NULL,NULL,NULL,657538,4,3,1,2,NULL,24889
39409,fixed_pixel,10,416,subtask,NULL,400.145,dark,2,z,NULL,0,657943,4,3,1,2,NULL,24889
39409,fixed_pixel,10,418,subtask,NULL,373.07,dark,2,z,NULL,0,658821,4,3,1,2,NULL,24889
39409,fixed_pixel,10,420,subtask,NULL,198.4,dark,2,z,NULL,0,659530,4,3,1,2,NULL,24889
39409,fixed_pixel,10,422,subtask,NULL,60.01999999,light,2,z,NULL,1,660100,4,3,1,2,NULL,24889
39409,fixed_pixel,10,424,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,660260,4,3,1,2,NULL,24889
39409,fixed_pixel,11,429,select_pix,2,1514.655,NULL,NULL,NULL,NULL,NULL,665073,4,3,1,2,NULL,24889
39409,fixed_pixel,11,431,subtask,NULL,445.18,dark,1,z,NULL,0,665524,4,3,1,2,NULL,24889
39409,fixed_pixel,11,433,subtask,NULL,183.81,dark,1,z,NULL,0,666213,4,3,1,2,NULL,24889
39409,fixed_pixel,11,435,subtask,NULL,218.46,light,1,z,NULL,1,666944,4,3,1,2,NULL,24889
39409,fixed_pixel,11,437,select_pix,1,1743.915,NULL,NULL,NULL,NULL,NULL,668693,4,3,1,2,NULL,24889
39409,fixed_pixel,11,439,subtask,NULL,324.945,light,3,z,NULL,1,669023,4,3,1,2,NULL,24889
39409,fixed_pixel,11,441,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,670599,4,3,1,2,NULL,24889
39409,fixed_pixel,12,446,select_pix,0,1018.14,NULL,NULL,NULL,NULL,NULL,677563,4,3,1,2,NULL,24889
39409,fixed_pixel,12,448,subtask,NULL,384.46,dark,4,z,NULL,0,677955,4,3,1,2,NULL,24889
39409,fixed_pixel,12,450,subtask,NULL,242.99,light,4,z,NULL,1,678706,4,3,1,2,NULL,24889
39409,fixed_pixel,12,452,select_pix,1,1874.115,NULL,NULL,NULL,NULL,NULL,680587,4,3,1,2,NULL,24889
39409,fixed_pixel,12,454,subtask,NULL,278.275,light,3,z,NULL,1,680870,4,3,1,2,NULL,24889
39409,fixed_pixel,12,456,select_pix,2,1701.75,NULL,NULL,NULL,NULL,NULL,682577,4,3,1,2,NULL,24889
39409,fixed_pixel,12,458,subtask,NULL,271.32,light,1,z,NULL,1,682853,4,3,1,2,NULL,24889
39409,fixed_pixel,12,460,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,683091,4,3,1,2,NULL,24889
39409,fixed_pixel,13,465,select_pix,0,2779.725,NULL,NULL,NULL,NULL,NULL,692020,4,3,1,2,NULL,24889
39409,fixed_pixel,13,467,subtask,NULL,421.225,light,4,z,NULL,1,692445,4,3,1,2,NULL,24889
39409,fixed_pixel,13,469,select_pix,1,1835.665,NULL,NULL,NULL,NULL,NULL,694288,4,3,1,2,NULL,24889
39409,fixed_pixel,13,471,subtask,NULL,307.3,light,3,z,NULL,1,694600,4,3,1,2,NULL,24889
39409,fixed_pixel,13,473,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,695263,4,3,1,2,NULL,24889
39409,fixed_pixel,14,478,select_pix,2,871.11,NULL,NULL,NULL,NULL,NULL,700264,4,3,1,2,NULL,24889
39409,fixed_pixel,14,480,subtask,NULL,381.81,light,1,z,NULL,1,700650,4,3,1,2,NULL,24889
39409,fixed_pixel,14,482,select_pix,3,1472.6,NULL,NULL,NULL,NULL,NULL,702128,4,3,1,2,NULL,24889
39409,fixed_pixel,14,484,subtask,NULL,322.425,light,2,z,NULL,1,702455,4,3,1,2,NULL,24889
39409,fixed_pixel,14,486,select_pix,0,1476.79,NULL,NULL,NULL,NULL,NULL,703937,4,3,1,2,NULL,24889
39409,fixed_pixel,14,488,subtask,NULL,235.075,dark,4,z,NULL,0,704177,4,3,1,2,NULL,24889
39409,fixed_pixel,14,490,subtask,NULL,902.64,dark,4,z,NULL,0,705586,4,3,1,2,NULL,24889
39409,fixed_pixel,14,492,subtask,NULL,284.12,dark,4,z,NULL,0,706377,4,3,1,2,NULL,24889
39409,fixed_pixel,14,494,subtask,NULL,NULL,light,4,NULL,NULL,NULL,706943,4,3,1,2,NULL,24889
39409,fixed_pixel,14,496,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,707013,4,3,1,2,NULL,24889
39409,fixed_pixel,15,501,select_pix,2,1376.61,NULL,NULL,NULL,NULL,NULL,714017,4,3,1,2,NULL,24889
39409,fixed_pixel,15,503,subtask,NULL,396.255,dark,1,z,NULL,0,714419,4,3,1,2,NULL,24889
39409,fixed_pixel,15,505,subtask,NULL,258.525,dark,1,z,NULL,0,715189,4,3,1,2,NULL,24889
39409,fixed_pixel,15,507,subtask,NULL,166.405,dark,1,z,NULL,0,715870,4,3,1,2,NULL,24889
39409,fixed_pixel,15,509,subtask,NULL,46.325,light,1,z,NULL,1,716428,4,3,1,2,NULL,24889
39409,fixed_pixel,15,511,select_pix,3,1217.55,NULL,NULL,NULL,NULL,NULL,717651,4,3,1,2,NULL,24889
39409,fixed_pixel,15,513,subtask,NULL,282.46,light,2,z,NULL,1,717938,4,3,1,2,NULL,24889
39409,fixed_pixel,15,515,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720200,4,3,1,2,NULL,24889
39409,fixed_pixel,16,520,select_pix,1,1180.875,NULL,NULL,NULL,NULL,NULL,727273,4,3,1,2,NULL,24889
39409,fixed_pixel,16,522,subtask,NULL,270.925,dark,3,z,NULL,0,727550,4,3,1,2,NULL,24889
39409,fixed_pixel,16,524,subtask,NULL,797.79,dark,3,z,NULL,0,728855,4,3,1,2,NULL,24889
39409,fixed_pixel,16,526,subtask,NULL,276.57,dark,3,z,NULL,0,729640,4,3,1,2,NULL,24889
39409,fixed_pixel,16,528,subtask,NULL,223.455,dark,3,z,NULL,0,730370,4,3,1,2,NULL,24889
39409,fixed_pixel,16,530,subtask,NULL,205.525,light,3,z,NULL,1,731090,4,3,1,2,NULL,24889
39409,fixed_pixel,16,532,select_pix,2,1520.755,NULL,NULL,NULL,NULL,NULL,732616,4,3,1,2,NULL,24889
39409,fixed_pixel,16,534,subtask,NULL,286.175,light,1,z,NULL,1,732908,4,3,1,2,NULL,24889
39409,fixed_pixel,16,536,select_pix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,734152,4,3,1,2,NULL,24889
39409,fixed_pixel,17,541,select_pix,0,2888.06,NULL,NULL,NULL,NULL,NULL,741908,4,3,1,2,NULL,24889
39409,fixed_pixel,17,543,subtask,NULL,246.615,light,4,z,NULL,1,742160,4,3,1,2,NULL,24889
39409,fixed_pixel,17,545,select_pix,1,2078.27,NULL,NULL,NULL,NULL,NULL,744244,4,3,1,2,NULL,24889
39409,fixed_pixel,17,547,subtask,NULL,187.345,dark,3,z,NULL,0,744436,4,3,1,2,NULL,24889
